scenario_id,scenario_type,target_name,target_col,model_name,cell_id,forecast_origin,horizon,cycle,step,y_true_target,y_pred_target,y_true_capacity,y_pred_capacity,y_true_soh,y_pred_soh,true_eol_cycle,true_rul,includes_eol
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,544,28,0.9193216861925535,0.8094836161050054,0.9193216861925535,0.8094836161050054,0.808961474448663,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,545,29,0.9154693608419677,0.8094836161050054,0.9154693608419677,0.8094836161050054,0.8055716025001696,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,546,30,0.9082054109790256,0.8094836161050054,0.9082054109790256,0.8094836161050054,0.7991796553942726,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,547,31,0.9051652213843582,0.8094836161050054,0.9051652213843582,0.8094836161050054,0.7965044261529267,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,548,32,0.9080098804336743,0.8094836161050054,0.9080098804336743,0.8094836161050054,0.7990075973642675,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,549,33,0.904316571072652,0.8094836161050054,0.904316571072652,0.8094836161050054,0.7957576522893703,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,Persistence,CS2_35,516,34,550,34,0.9017156348157407,0.8094836161050054,0.9017156348157407,0.8094836161050054,0.7934689461042133,0.7123089441503537,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,517,1,0.9377656642369345,0.9236503115049051,0.9377656642369345,0.9236503115049051,0.8251913403351903,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,518,2,0.9378904750347417,0.9236503115049051,0.9378904750347417,0.9236503115049051,0.8253011681882014,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,519,3,0.8091009327907841,0.9236503115049051,0.8091009327907841,0.9236503115049051,0.7119722001544609,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,520,4,0.937034901977583,0.9236503115049051,0.937034901977583,0.9236503115049051,0.8245483026219771,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,521,5,0.9368321853779946,0.9236503115049051,0.9368321853779946,0.9236503115049051,0.8243699211894914,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,522,6,0.9364191769267549,0.9236503115049051,0.9364191769267549,0.9236503115049051,0.8240064924455679,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,523,7,0.935042208966884,0.9236503115049051,0.935042208966884,0.9236503115049051,0.8227948229638012,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,524,8,0.9345710358597188,0.9236503115049051,0.9345710358597188,0.9236503115049051,0.8223802119552526,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,525,9,0.932002046154026,0.9236503115049051,0.932002046154026,0.9236503115049051,0.8201196172892357,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,526,10,0.9291163192232569,0.9236503115049051,0.9291163192232569,0.9236503115049051,0.8175803082009887,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,527,11,0.9312746949888249,0.9236503115049051,0.9312746949888249,0.9236503115049051,0.8194795811844854,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,528,12,0.9352998331901032,0.9236503115049051,0.9352998331901032,0.9236503115049051,0.8230215206199093,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,529,13,0.9353480978179562,0.9236503115049051,0.9353480978179562,0.9236503115049051,0.8230639913079155,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,530,14,0.9249468582290783,0.9236503115049051,0.9249468582290783,0.9236503115049051,0.8139113712400037,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,531,15,0.9223838159929514,0.9236503115049051,0.9223838159929514,0.9236503115049051,0.8116560100780164,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,532,16,0.9220335876084542,0.9236503115049051,0.9220335876084542,0.9236503115049051,0.8113478249513388,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,533,17,0.920049387488886,0.9236503115049051,0.920049387488886,0.9236503115049051,0.8096018186529614,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,534,18,0.9184037313390245,0.9236503115049051,0.9184037313390245,0.9236503115049051,0.8081537157250941,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,535,19,0.9244328869213767,0.9236503115049051,0.9244328869213767,0.9236503115049051,0.8134590997520715,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,536,20,0.9262613856406237,0.9236503115049051,0.9262613856406237,0.9236503115049051,0.8150680958653643,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,537,21,0.9268205733368475,0.9236503115049051,0.9268205733368475,0.9236503115049051,0.8155601557286579,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,538,22,0.9152078153123178,0.9236503115049051,0.9152078153123178,0.9236503115049051,0.8053414542718846,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,539,23,0.9133654766532882,0.9236503115049051,0.9133654766532882,0.9236503115049051,0.8037202796379924,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,540,24,0.9130792400215082,0.9236503115049051,0.9130792400215082,0.9236503115049051,0.8034684043573767,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,541,25,0.9111961033235048,0.9236503115049051,0.9111961033235048,0.9236503115049051,0.8018113292957467,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,542,26,0.9117602857831919,0.9236503115049051,0.9117602857831919,0.9236503115049051,0.8023077843248202,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,543,27,0.918676181827017,0.9236503115049051,0.918676181827017,0.9236503115049051,0.8083934598231513,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,544,28,0.9193216861925535,0.9236503115049051,0.9193216861925535,0.9236503115049051,0.808961474448663,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,545,29,0.9154693608419677,0.9236503115049051,0.9154693608419677,0.9236503115049051,0.8055716025001696,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,546,30,0.9082054109790256,0.9236503115049051,0.9082054109790256,0.9236503115049051,0.7991796553942726,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,547,31,0.9051652213843582,0.9236503115049051,0.9051652213843582,0.9236503115049051,0.7965044261529267,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,548,32,0.9080098804336743,0.9236503115049051,0.9080098804336743,0.9236503115049051,0.7990075973642675,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,549,33,0.904316571072652,0.9236503115049051,0.904316571072652,0.9236503115049051,0.7957576522893703,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,MovingAverage,CS2_35,516,34,550,34,0.9017156348157407,0.9236503115049051,0.9017156348157407,0.9236503115049051,0.7934689461042133,0.8127704688057071,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,517,1,0.9377656642369345,0.9284061196780984,0.9377656642369345,0.9284061196780984,0.8251913403351903,0.8169553647455768,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,518,2,0.9378904750347417,0.928539469198535,0.9378904750347417,0.928539469198535,0.8253011681882014,0.8170727062880311,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,519,3,0.8091009327907841,0.9286796637831356,0.8091009327907841,0.9286796637831356,0.7119722001544609,0.8171960711771352,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,520,4,0.937034901977583,0.9359060172459648,0.937034901977583,0.9359060172459648,0.8245483026219771,0.8235549351525828,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,521,5,0.9368321853779946,0.9292810144955804,0.9368321853779946,0.9292810144955804,0.8243699211894914,0.817725232586364,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,522,6,0.9364191769267549,0.9373377603666905,0.9364191769267549,0.9373377603666905,0.8240064924455679,0.8248148042967242,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,523,7,0.935042208966884,0.93805594516263,0.935042208966884,0.93805594516263,0.8227948229638012,0.825446774411403,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,524,8,0.9345710358597188,0.9383466067369646,0.9345710358597188,0.9383466067369646,0.8223802119552526,0.8257025434411895,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,525,9,0.932002046154026,0.9394299063544793,0.932002046154026,0.9394299063544793,0.8201196172892357,0.8266557980733998,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,526,10,0.9291163192232569,0.9331854032129585,0.9291163192232569,0.9331854032129585,0.8175803082009887,0.8211609179411956,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,527,11,0.9312746949888249,0.9393832124125301,0.9312746949888249,0.9393832124125301,0.8194795811844854,0.8266147095178981,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,528,12,0.9352998331901032,0.9396464073247782,0.9352998331901032,0.9396464073247782,0.8230215206199093,0.8268463091282167,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,529,13,0.9353480978179562,0.9398007909385956,0.9353480978179562,0.9398007909385956,0.8230639913079155,0.8269821597208222,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,530,14,0.9249468582290783,0.9406972349465846,0.9249468582290783,0.9406972349465846,0.8139113712400037,0.8277709898739181,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,531,15,0.9223838159929514,0.9401805444676077,0.9223838159929514,0.9401805444676077,0.8116560100780164,0.8273163256383359,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,532,16,0.9220335876084542,0.9410819805874404,0.9220335876084542,0.9410819805874404,0.8113478249513388,0.8281095486239062,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,533,17,0.920049387488886,0.9412662782884824,0.920049387488886,0.9412662782884824,0.8096018186529614,0.8282717222593285,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,534,18,0.9184037313390245,0.9413723452044365,0.9184037313390245,0.9413723452044365,0.8081537157250941,0.8283650563446755,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,535,19,0.9244328869213767,0.941589450119946,0.9244328869213767,0.941589450119946,0.8134590997520715,0.8285560988439425,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,536,20,0.9262613856406237,0.9413272872952423,0.9262613856406237,0.9413272872952423,0.8150680958653643,0.8283254074239498,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,537,21,0.9268205733368475,0.9417229738272487,0.9268205733368475,0.9417229738272487,0.8155601557286579,0.828673593662955,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,538,22,0.9152078153123178,0.9417943214939768,0.9152078153123178,0.9417943214939768,0.8053414542718846,0.8287363763804104,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,539,23,0.9133654766532882,0.9418427171204469,0.9133654766532882,0.9418427171204469,0.8037202796379924,0.8287789623412706,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,540,24,0.9130792400215082,0.9419478532382792,0.9130792400215082,0.9419478532382792,0.8034684043573767,0.8288714773663993,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,541,25,0.9111961033235048,0.9419371172930986,0.9111961033235048,0.9419371172930986,0.8018113292957467,0.8288620302205597,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,542,26,0.9117602857831919,0.9420280103337544,0.9117602857831919,0.9420280103337544,0.8023077843248202,0.8289420119824287,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,543,27,0.918676181827017,0.9420630844550058,0.918676181827017,0.9420630844550058,0.8083934598231513,0.8289728756216408,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,544,28,0.9193216861925535,0.9420872070784965,0.9193216861925535,0.9420872070784965,0.808961474448663,0.828994102438499,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,545,29,0.9154693608419677,0.9421206213020675,0.9154693608419677,0.9421206213020675,0.8055716025001696,0.8290235054428811,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,546,30,0.9082054109790256,0.9421196075865916,0.9082054109790256,0.9421196075865916,0.7991796553942726,0.8290226134191441,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,547,31,0.9051652213843582,0.9421535470459121,0.9051652213843582,0.9421535470459121,0.7965044261529267,0.8290524786072129,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,548,32,0.9080098804336743,0.9421676575855995,0.9080098804336743,0.9421676575855995,0.7990075973642675,0.8290648952434809,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,549,33,0.904316571072652,0.9421781334105791,0.904316571072652,0.9421781334105791,0.7957576522893703,0.8290741134953168,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RidgeRegression,CS2_35,516,34,550,34,0.9017156348157407,0.9421919219189953,0.9017156348157407,0.9421919219189953,0.7934689461042133,0.8290862467586416,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,517,1,0.9377656642369345,0.9196154965946035,0.9377656642369345,0.9196154965946035,0.8251913403351903,0.8092200143043201,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,518,2,0.9378904750347417,0.9196665306645281,0.9378904750347417,0.9196665306645281,0.8253011681882014,0.8092649219760017,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,519,3,0.8091009327907841,0.9289738358712647,0.8091009327907841,0.9289738358712647,0.7119722001544609,0.8174549293001717,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,520,4,0.937034901977583,0.9289738358712647,0.937034901977583,0.9289738358712647,0.8245483026219771,0.8174549293001717,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,521,5,0.9368321853779946,0.9290864316567661,0.9368321853779946,0.9290864316567661,0.8243699211894914,0.8175540084952173,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,522,6,0.9364191769267549,0.9290864316567661,0.9364191769267549,0.9290864316567661,0.8240064924455679,0.8175540084952173,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,523,7,0.935042208966884,0.9290864316567661,0.935042208966884,0.9290864316567661,0.8227948229638012,0.8175540084952173,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,524,8,0.9345710358597188,0.9290864316567661,0.9345710358597188,0.9290864316567661,0.8223802119552526,0.8175540084952173,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,525,9,0.932002046154026,0.9290864316567661,0.932002046154026,0.9290864316567661,0.8201196172892357,0.8175540084952173,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,526,10,0.9291163192232569,0.9199200134335549,0.9291163192232569,0.9199200134335549,0.8175803082009887,0.8094879753398667,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,527,11,0.9312746949888249,0.9170735669326175,0.9312746949888249,0.9170735669326175,0.8194795811844854,0.806983231252001,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,528,12,0.9352998331901032,0.9171023789503607,0.9352998331901032,0.9171023789503607,0.8230215206199093,0.8070085845235548,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,529,13,0.9353480978179562,0.9173716321742285,0.9353480978179562,0.9173716321742285,0.8230639913079155,0.8072455151738935,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,530,14,0.9249468582290783,0.9177622579179511,0.9249468582290783,0.9177622579179511,0.8139113712400037,0.8075892481482654,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,531,15,0.9223838159929514,0.9177622579179511,0.9223838159929514,0.9177622579179511,0.8116560100780164,0.8075892481482654,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,532,16,0.9220335876084542,0.9177622579179511,0.9220335876084542,0.9177622579179511,0.8113478249513388,0.8075892481482654,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,533,17,0.920049387488886,0.9173716321742285,0.920049387488886,0.9173716321742285,0.8096018186529614,0.8072455151738935,546,30,True
eol_o516_lead30_h34,eol_crossing,capacity_raw,capacity_raw,RandomForestRegressor,CS2_35,516,34,534,18,0.9184037313390245,0.9171004156842235,0.9184037313390245,0.9171004156842235,0.8081537157250941,0.8070068569382134,546,30,True
