experiment_name,cell_id,model_family,primary_target,model_name,cycle,y_true_capacity,y_pred_capacity_raw,y_pred_capacity,y_true_soh,y_pred_soh,initial_capacity,train_end_cycle,horizon_index
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,411,0.9853335546291078,0.9838473982759073,0.9838473982759073,0.8670489309109498,0.8657411805850269,1.1364220858837624,381,30
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,412,0.9853377683630882,0.9838473982759073,0.9838473982759073,0.8670526388061348,0.8657411805850269,1.1364220858837624,381,31
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,413,0.9852932157733463,0.9838473982759073,0.9838473982759073,0.8670134345436559,0.8657411805850269,1.1364220858837624,381,32
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,414,0.985001545746897,0.9838473982759073,0.9838473982759073,0.8667567781216519,0.8657411805850269,1.1364220858837624,381,33
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,415,0.9773805009610612,0.9838473982759073,0.9838473982759073,0.8600506036460748,0.8657411805850269,1.1364220858837624,381,34
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,416,0.995719875020912,0.9838473982759073,0.9838473982759073,0.8761884227606942,0.8657411805850269,1.1364220858837624,381,35
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,417,0.993555581536314,0.9838473982759073,0.9838473982759073,0.8742839424522929,0.8657411805850269,1.1364220858837624,381,36
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,418,0.994893575792434,0.9838473982759073,0.9838473982759073,0.8754613168387467,0.8657411805850269,1.1364220858837624,381,37
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,419,1.001265742844724,0.9838473982759073,0.9838473982759073,0.8810685354342342,0.8657411805850269,1.1364220858837624,381,38
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,420,1.00263829677192,0.9838473982759073,0.9838473982759073,0.8822763207670303,0.8657411805850269,1.1364220858837624,381,39
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,421,0.9948594436312188,0.9838473982759073,0.9838473982759073,0.8754312820817325,0.8657411805850269,1.1364220858837624,381,40
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,422,0.9934414749163851,0.9838473982759073,0.9838473982759073,0.8741835337913331,0.8657411805850269,1.1364220858837624,381,41
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,423,0.9939879712280604,0.9838473982759073,0.9838473982759073,0.8746644258106484,0.8657411805850269,1.1364220858837624,381,42
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,424,0.993445939253542,0.9838473982759073,0.9838473982759073,0.8741874622059708,0.8657411805850269,1.1364220858837624,381,43
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,425,0.9913147160524218,0.9838473982759073,0.9838473982759073,0.8723120822502365,0.8657411805850269,1.1364220858837624,381,44
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,426,0.9976250852090605,0.9838473982759073,0.9838473982759073,0.8778649214945841,0.8657411805850269,1.1364220858837624,381,45
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,427,0.998701919449891,0.9838473982759073,0.9838473982759073,0.8788124868879414,0.8657411805850269,1.1364220858837624,381,46
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,428,0.9955553099302765,0.9838473982759073,0.9838473982759073,0.8760436129293124,0.8657411805850269,1.1364220858837624,381,47
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,429,0.9881069541713803,0.9838473982759073,0.9838473982759073,0.8694893969813674,0.8657411805850269,1.1364220858837624,381,48
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,430,0.9889495882195654,0.9838473982759073,0.9838473982759073,0.8702308768053272,0.8657411805850269,1.1364220858837624,381,49
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,431,0.988816821569559,0.9838473982759073,0.9838473982759073,0.8701140481624703,0.8657411805850269,1.1364220858837624,381,50
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,432,0.9809571841742688,0.9838473982759073,0.9838473982759073,0.8631979229895087,0.8657411805850269,1.1364220858837624,381,51
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,433,0.9816788972713013,0.9838473982759073,0.9838473982759073,0.863832997849455,0.8657411805850269,1.1364220858837624,381,52
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,434,0.9892655330718618,0.9838473982759073,0.9838473982759073,0.8705088939753743,0.8657411805850269,1.1364220858837624,381,53
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,435,0.9903264740977349,0.9838473982759073,0.9838473982759073,0.8714424740589117,0.8657411805850269,1.1364220858837624,381,54
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,436,0.9792207921052558,0.9838473982759073,0.9838473982759073,0.8616699765595847,0.8657411805850269,1.1364220858837624,381,55
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,437,0.9732387985909519,0.9838473982759073,0.9838473982759073,0.8564060930178882,0.8657411805850269,1.1364220858837624,381,56
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,438,0.9720977593639226,0.9838473982759073,0.9838473982759073,0.8554020301426565,0.8657411805850269,1.1364220858837624,381,57
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,439,0.9700858311534226,0.9838473982759073,0.9838473982759073,0.8536316243792597,0.8657411805850269,1.1364220858837624,381,58
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,440,0.9681595295032572,0.9838473982759073,0.9838473982759073,0.8519365661134153,0.8657411805850269,1.1364220858837624,381,59
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,441,0.9788781701672882,0.9838473982759073,0.9838473982759073,0.8613684847615779,0.8657411805850269,1.1364220858837624,381,60
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,442,0.9813787075150309,0.9838473982759073,0.9838473982759073,0.8635688444508197,0.8657411805850269,1.1364220858837624,381,61
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,443,0.9823075093479225,0.9838473982759073,0.9838473982759073,0.8643861480252829,0.8657411805850269,1.1364220858837624,381,62
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,444,0.8611774910333061,0.9838473982759073,0.9838473982759073,0.7577972143718005,0.8657411805850269,1.1364220858837624,381,63
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,445,0.9824913092926337,0.9838473982759073,0.9838473982759073,0.864547883657663,0.8657411805850269,1.1364220858837624,381,64
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,446,0.9831632980012408,0.9838473982759073,0.9838473982759073,0.8651392033063695,0.8657411805850269,1.1364220858837624,381,65
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,447,0.9836859313429329,0.9838473982759073,0.9838473982759073,0.8655990969921612,0.8657411805850269,1.1364220858837624,381,66
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,448,0.983707631528226,0.9838473982759073,0.9838473982759073,0.8656181921730475,0.8657411805850269,1.1364220858837624,381,67
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,449,0.9832480213267871,0.9838473982759073,0.9838473982759073,0.8652137559981895,0.8657411805850269,1.1364220858837624,381,68
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,450,0.9817405131429382,0.9838473982759073,0.9838473982759073,0.8638872170277008,0.8657411805850269,1.1364220858837624,381,69
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,451,0.9811430019380722,0.9838473982759073,0.9838473982759073,0.8633614342113616,0.8657411805850269,1.1364220858837624,381,70
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,452,0.9805609324642006,0.9838473982759073,0.9838473982759073,0.8628492394193896,0.8657411805850269,1.1364220858837624,381,71
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,453,0.9799591251500388,0.9838473982759073,0.9838473982759073,0.8623196762213162,0.8657411805850269,1.1364220858837624,381,72
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,454,0.9798144649805849,0.9838473982759073,0.9838473982759073,0.8621923818196578,0.8657411805850269,1.1364220858837624,381,73
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,455,0.9795503114636119,0.9838473982759073,0.9838473982759073,0.8619599386805689,0.8657411805850269,1.1364220858837624,381,74
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,456,0.9792325874814765,0.9838473982759073,0.9838473982759073,0.8616803559567885,0.8657411805850269,1.1364220858837624,381,75
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,457,0.9788148413941968,0.9838473982759073,0.9838473982759073,0.8613127583075799,0.8657411805850269,1.1364220858837624,381,76
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,458,0.978454502141382,0.9838473982759073,0.9838473982759073,0.8609956760744106,0.8657411805850269,1.1364220858837624,381,77
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,459,0.9607773034528435,0.9838473982759073,0.9838473982759073,0.8454405413158395,0.8657411805850269,1.1364220858837624,381,78
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,460,0.9587713482601572,0.9838473982759073,0.9838473982759073,0.8436753915377742,0.8657411805850269,1.1364220858837624,381,79
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,461,0.952311715574929,0.9838473982759073,0.9838473982759073,0.8379912071440814,0.8657411805850269,1.1364220858837624,381,80
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,462,0.9513458804739159,0.9838473982759073,0.9838473982759073,0.8371413159698334,0.8657411805850269,1.1364220858837624,381,81
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,463,0.948735987195704,0.9838473982759073,0.9838473982759073,0.8348447280113354,0.8657411805850269,1.1364220858837624,381,82
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,464,0.9633420200021447,0.9838473982759073,0.9838473982759073,0.8476973757976393,0.8657411805850269,1.1364220858837624,381,83
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,465,0.9660969305473444,0.9838473982759073,0.9838473982759073,0.8501215723874628,0.8657411805850269,1.1364220858837624,381,84
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,466,0.959268694580761,0.9838473982759073,0.9838473982759073,0.8441130337895234,0.8657411805850269,1.1364220858837624,381,85
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,467,0.9560470139663729,0.9838473982759073,0.9838473982759073,0.841278100665285,0.8657411805850269,1.1364220858837624,381,86
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,468,0.9608633070281409,0.9838473982759073,0.9838473982759073,0.8455162205694952,0.8657411805850269,1.1364220858837624,381,87
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,469,0.9663064844315432,0.9838473982759073,0.9838473982759073,0.8503059703209436,0.8657411805850269,1.1364220858837624,381,88
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,470,0.9669751427153166,0.9838473982759073,0.9838473982759073,0.8508943593465347,0.8657411805850269,1.1364220858837624,381,89
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,471,0.9526530915023637,0.9838473982759073,0.9838473982759073,0.8382916025092148,0.8657411805850269,1.1364220858837624,381,90
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,472,0.9475278837165426,0.9838473982759073,0.9838473982759073,0.8337816516296211,0.8657411805850269,1.1364220858837624,381,91
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,473,0.9457341980978322,0.9838473982759073,0.9838473982759073,0.8322032894691256,0.8657411805850269,1.1364220858837624,381,92
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,475,0.945439167610476,0.9838473982759073,0.9838473982759073,0.8319436759936212,0.8657411805850269,1.1364220858837624,381,93
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,476,0.9393260881307249,0.9838473982759073,0.9838473982759073,0.8265644427354105,0.8657411805850269,1.1364220858837624,381,94
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,477,0.942018913329528,0.9838473982759073,0.9838473982759073,0.8289340070304488,0.8657411805850269,1.1364220858837624,381,95
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,478,0.9478591269209189,0.9838473982759073,0.9838473982759073,0.8340731306570801,0.8657411805850269,1.1364220858837624,381,96
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,479,0.9557047065306752,0.9838473982759073,0.9838473982759073,0.840976885615041,0.8657411805850269,1.1364220858837624,381,97
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,480,0.9580373695284496,0.9838473982759073,0.9838473982759073,0.8430295234744685,0.8657411805850269,1.1364220858837624,381,98
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,481,0.9470525060843586,0.9838473982759073,0.9838473982759073,0.833363340829357,0.8657411805850269,1.1364220858837624,381,99
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,482,0.9442808824367637,0.9838473982759073,0.9838473982759073,0.8309244374658769,0.8657411805850269,1.1364220858837624,381,100
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,483,0.9439518387706247,0.9838473982759073,0.9838473982759073,0.8306348939325136,0.8657411805850269,1.1364220858837624,381,101
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,484,0.9416596634551784,0.9838473982759073,0.9838473982759073,0.8286178834010227,0.8657411805850269,1.1364220858837624,381,102
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,485,0.9402955114801426,0.9838473982759073,0.9838473982759073,0.8274174914058469,0.8657411805850269,1.1364220858837624,381,103
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,486,0.949578448237963,0.9838473982759073,0.9838473982759073,0.8355860555979107,0.8657411805850269,1.1364220858837624,381,104
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,487,0.952855528682381,0.9838473982759073,0.9838473982759073,0.8384697380651248,0.8657411805850269,1.1364220858837624,381,105
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,488,0.950774452142479,0.9838473982759073,0.9838473982759073,0.8366384849015754,0.8657411805850269,1.1364220858837624,381,106
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,489,0.9399280358044688,0.9838473982759073,0.9838473982759073,0.8270941294435633,0.8657411805850269,1.1364220858837624,381,107
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,490,0.9395637773489831,0.9838473982759073,0.9838473982759073,0.8267735984894308,0.8657411805850269,1.1364220858837624,381,108
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,491,0.9367915541648237,0.9838473982759073,0.9838473982759073,0.8243341675609096,0.8657411805850269,1.1364220858837624,381,109
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,492,0.9354542956175642,0.9838473982759073,0.9838473982759073,0.823157440564954,0.8657411805850269,1.1364220858837624,381,110
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,493,0.935087407046943,0.9838473982759073,0.9838473982759073,0.8228345952285437,0.8657411805850269,1.1364220858837624,381,111
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,494,0.9445379023197233,0.9838473982759073,0.9838473982759073,0.8311506033299095,0.8657411805850269,1.1364220858837624,381,112
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,495,0.9463217466764711,0.9838473982759073,0.9838473982759073,0.8327203056253031,0.8657411805850269,1.1364220858837624,381,113
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,496,0.9361171551329761,0.9838473982759073,0.9838473982759073,0.823740726936845,0.8657411805850269,1.1364220858837624,381,114
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,497,0.9338518794533641,0.9838473982759073,0.9838473982759073,0.8217473868673845,0.8657411805850269,1.1364220858837624,381,115
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,498,0.935295133580496,0.9838473982759073,0.9838473982759073,0.8230173851761639,0.8657411805850269,1.1364220858837624,381,116
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,499,0.9344180557142039,0.9838473982759073,0.9838473982759073,0.8222455963512308,0.8657411805850269,1.1364220858837624,381,117
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,500,0.9337472459005305,0.9838473982759073,0.9838473982759073,0.8216553140767081,0.8657411805850269,1.1364220858837624,381,118
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,501,0.9389969176361674,0.9838473982759073,0.9838473982759073,0.8262747875987793,0.8657411805850269,1.1364220858837624,381,119
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,502,0.9425448297210224,0.9838473982759073,0.9838473982759073,0.8293967896514725,0.8657411805850269,1.1364220858837624,381,120
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,503,0.9433652131212931,0.9838473982759073,0.9838473982759073,0.8301186899123536,0.8657411805850269,1.1364220858837624,381,121
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,504,0.9321229994863209,0.9838473982759073,0.9838473982759073,0.8202260507471887,0.8657411805850269,1.1364220858837624,381,122
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,505,0.9316412983446511,0.9838473982759073,0.9838473982759073,0.8198021755447852,0.8657411805850269,1.1364220858837624,381,123
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,506,0.9315777807017014,0.9838473982759073,0.9838473982759073,0.8197462828938602,0.8657411805850269,1.1364220858837624,381,124
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,507,0.9308462372590078,0.9838473982759073,0.9838473982759073,0.8191025577746633,0.8657411805850269,1.1364220858837624,381,125
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,508,0.9282780969667286,0.9838473982759073,0.9838473982759073,0.8168427105540049,0.8657411805850269,1.1364220858837624,381,126
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,509,0.9368297123074854,0.9838473982759073,0.9838473982759073,0.8243677449993768,0.8657411805850269,1.1364220858837624,381,127
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,510,0.9382740287697331,0.9838473982759073,0.9838473982759073,0.8256386781149758,0.8657411805850269,1.1364220858837624,381,128
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,511,0.9387620195049848,0.9838473982759073,0.9838473982759073,0.8260680878750583,0.8657411805850269,1.1364220858837624,381,129
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,512,0.93870608393091,0.9838473982759073,0.9838473982759073,0.8260188671015714,0.8657411805850269,1.1364220858837624,381,130
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,513,0.9386047535749853,0.9838473982759073,0.9838473982759073,0.8259297009746689,0.8657411805850269,1.1364220858837624,381,131
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,514,0.938424969942723,0.9838473982759073,0.9838473982759073,0.8257714995154615,0.8657411805850269,1.1364220858837624,381,132
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,515,0.9382935966874868,0.9838473982759073,0.9838473982759073,0.825655896996936,0.8657411805850269,1.1364220858837624,381,133
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,516,0.8094836161050054,0.9838473982759073,0.9838473982759073,0.7123089441503537,0.8657411805850269,1.1364220858837624,381,134
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,517,0.9377656642369345,0.9838473982759073,0.9838473982759073,0.8251913403351903,0.8657411805850269,1.1364220858837624,381,135
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,518,0.9378904750347417,0.9838473982759073,0.9838473982759073,0.8253011681882014,0.8657411805850269,1.1364220858837624,381,136
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,519,0.8091009327907841,0.9838473982759073,0.9838473982759073,0.7119722001544609,0.8657411805850269,1.1364220858837624,381,137
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,520,0.937034901977583,0.9838473982759073,0.9838473982759073,0.8245483026219771,0.8657411805850269,1.1364220858837624,381,138
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,521,0.9368321853779946,0.9838473982759073,0.9838473982759073,0.8243699211894914,0.8657411805850269,1.1364220858837624,381,139
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,522,0.9364191769267549,0.9838473982759073,0.9838473982759073,0.8240064924455679,0.8657411805850269,1.1364220858837624,381,140
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,523,0.935042208966884,0.9838473982759073,0.9838473982759073,0.8227948229638012,0.8657411805850269,1.1364220858837624,381,141
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,524,0.9345710358597188,0.9838473982759073,0.9838473982759073,0.8223802119552526,0.8657411805850269,1.1364220858837624,381,142
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,525,0.932002046154026,0.9838473982759073,0.9838473982759073,0.8201196172892357,0.8657411805850269,1.1364220858837624,381,143
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,526,0.9291163192232569,0.9838473982759073,0.9838473982759073,0.8175803082009887,0.8657411805850269,1.1364220858837624,381,144
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,527,0.9312746949888249,0.9838473982759073,0.9838473982759073,0.8194795811844854,0.8657411805850269,1.1364220858837624,381,145
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,528,0.9352998331901032,0.9838473982759073,0.9838473982759073,0.8230215206199093,0.8657411805850269,1.1364220858837624,381,146
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,529,0.9353480978179562,0.9838473982759073,0.9838473982759073,0.8230639913079155,0.8657411805850269,1.1364220858837624,381,147
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,530,0.9249468582290783,0.9838473982759073,0.9838473982759073,0.8139113712400037,0.8657411805850269,1.1364220858837624,381,148
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,531,0.9223838159929514,0.9838473982759073,0.9838473982759073,0.8116560100780164,0.8657411805850269,1.1364220858837624,381,149
pre_eol_70_split,CS2_35,baseline,capacity_ah,Persistence,532,0.9220335876084542,0.9838473982759073,0.9838473982759073,0.8113478249513388,0.8657411805850269,1.1364220858837624,381,150
