cell_id,cycle,source_file,source_fingerprint,file_order,file_date,local_cycle,row_count,test_time_min,test_time_max,capacity_ah,voltage_mean,voltage_min,voltage_max,current_mean,charge_current_mean,discharge_current_mean,charge_duration_sec,discharge_duration_sec,charge_capacity_max,discharge_capacity_max,charge_duration_median,discharge_duration_median,charge_duration_ratio,discharge_duration_ratio,reached_discharge_cutoff,has_valid_measurement,is_protocol_anomaly,cycle_type,is_modeling_cycle,initial_capacity,soh,eol_threshold,eol_confirmation_cycles,eol_cycle,is_censored,rul,rul_clipped
CS2_35,11,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,8,371,89439.79006565885,101955.09984187369,1.0981426816273636,3.8584350967664283,2.699781894683838,4.200138568878174,-0.011580584652036569,0.5519692007564169,-1.0996266967994122,7513.497878077671,3595.196032286622,8.973180416597838,8.938891764351911,7788.128835187119,3700.295603416206,0.9647372349737394,0.9715969797027693,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9663158568177334,0.8,5,546,False,535,535
CS2_35,12,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,9,372,101985.13389026596,114467.93823422203,1.1042953570007974,3.8616513872659333,2.699296236038208,4.200138568878174,-0.015590394311568886,0.5504754924019519,-1.0997105993208338,7819.994392693714,3615.0455158371633,10.071759053378042,10.043187121352709,7764.784007676439,3686.906561947662,1.0071103568319084,0.9805091219690317,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9717299326702359,0.8,5,546,False,534,534
CS2_35,13,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,10,375,114497.97088487116,126975.51371868468,1.105798600323471,3.8603194840749104,2.699781894683838,4.200138568878174,-0.011189960922735432,0.55028649403761,-1.0997209617348969,7850.8670951475215,3619.907391231608,11.176528169313194,11.14898572167618,7764.784007676439,3657.074716462183,1.011086346688585,0.98983687014562,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9730527187559221,0.8,5,546,False,533,533
CS2_35,14,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,11,375,127005.54289641276,139462.13742956368,1.105602981532538,3.8596218649546303,2.699458122253418,4.200138568878174,-0.01034085657975326,0.5514673416392278,-1.099732804493826,7558.6563835983525,3619.20587728801,12.28214775502528,12.254588703208718,7764.784007676439,3629.219666988109,0.9734535276352434,0.9972407871060587,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9728805830737994,0.8,5,546,False,532,532
CS2_35,15,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,12,375,139492.17195365578,151937.21821246558,1.1051740372707801,3.859281250635783,2.699781894683838,4.200138568878174,-0.010141463425320884,0.5517918260420783,-1.099774254150078,7529.456618609458,3617.675973767698,13.387589781845175,13.359762740479498,7735.621434994718,3620.51276430257,0.9733486419781864,0.9992164671913764,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9725031315378903,0.8,5,546,False,531,531
CS2_35,16,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,13,375,151967.24565398824,164402.07991271725,1.1046090719018427,3.8590934632619223,2.699943780899048,4.200138568878174,-0.01024790261251231,0.5516311144929821,-1.0997609310462826,7538.177386180558,3615.833256113313,14.492598409402444,14.46437181238134,7685.928224062857,3619.556634259809,0.9807764483904851,0.9989713165111844,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9720059875841117,0.8,5,546,False,530,530
CS2_35,17,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,14,375,164432.11183571655,176843.50899697628,1.1041409319964224,3.858966979980469,2.699943780899048,4.200138568878174,-0.010349043114925734,0.5514964229600915,-1.0998083020819993,7537.570968897097,3614.2566899152503,15.596903814785431,15.568512744377763,7604.350511677759,3618.4409255278542,0.991218245045634,0.9988436357816195,True,True,False,standard_full_cycle,True,1.1364220858837624,0.971594045655813,0.8,5,546,False,529,529
CS2_35,18,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,15,375,176873.5402784508,189272.54422001645,1.1036330935788286,3.858815451304118,2.699943780899048,4.200138568878174,-0.01037842242512852,0.5514505050318727,-1.0998083020819993,7536.197728379192,3612.5545191820383,16.700806710991706,16.67214583795659,7548.416884889455,3616.7546149405052,0.9983812292436148,0.9988387114400528,True,True,False,standard_full_cycle,True,1.1364220858837624,0.971147170833595,0.8,5,546,False,528,528
CS2_35,19,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,16,375,189302.57175105676,201688.08917160795,1.1028933034679547,3.858502040863037,2.699620008468628,4.200138568878174,-0.010186735457740724,0.551744378029795,-1.0998186644960621,7511.825531029258,3610.070278093865,17.804164512932843,17.775039141424546,7537.874177538828,3615.439385975238,0.9965442980479577,0.9985149501047644,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9704961890196516,0.8,5,546,False,527,527
CS2_35,20,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,17,375,201718.1255042413,214089.7141309592,1.1019126464925222,3.8583483600616457,2.699458122253418,4.200138568878174,-0.01014724260630707,0.5518025400401172,-1.0998038610474008,7501.747099406598,3606.8987374838066,18.906681625479596,18.87695178791707,7536.884348638145,3614.651102876207,0.9953379609390058,0.9978552935894057,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9696332552667672,0.8,5,546,False,526,526
CS2_35,21,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,18,374,214119.74333564093,226481.2527259221,1.1011976633298275,3.8613907283640163,2.699296236038208,4.200138568878174,-0.0071116915087210625,0.5519777925337775,-1.0998162543478092,7480.342084122351,3604.5557992859126,20.008354148510353,19.978149451246896,7536.884348638145,3614.651102876207,0.9924979259465471,0.9972071153472429,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9690041024444348,0.8,5,546,False,525,525
CS2_35,22,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,19,373,226511.28875087335,238864.17343350037,1.1004104501394991,3.8603896749562936,2.699458122253418,4.200138568878174,-0.008973114336912592,0.5514423476888778,-1.0998147617686878,7514.70243767081,3601.977843577069,21.10929865392855,21.078559901386395,7536.884348638145,3614.651102876207,0.9970568858508034,0.9964939190703486,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9683113904669866,0.8,5,546,False,524,524
CS2_35,23,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,20,373,238894.19856169968,251230.97664614924,1.0997345953192728,3.860357563872759,2.699781894683838,4.200138568878174,-0.008716484003365738,0.5518542902266725,-1.0998699871961735,7480.21923184668,3599.6205153798696,22.209356160078816,22.178294496705668,7532.827173494325,3613.405604548644,0.9930161756753486,0.9961850147264338,True,True,False,standard_full_cycle,True,1.1364220858837624,0.967716668815039,0.8,5,546,False,523,523
CS2_35,24,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,21,373,251261.00556429513,263586.82655209955,1.099128965152353,3.860257304066308,2.699781894683838,4.200138568878174,-0.008877240847009697,0.5516052802192404,-1.0998550614049611,7495.1737246942375,3597.6361014748295,23.308850726925954,23.27742346185802,7522.079528140133,3611.3123986379514,0.9964230897393146,0.9962129288044203,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9671837416795648,0.8,5,546,False,522,522
CS2_35,25,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,22,373,263616.87035749253,275930.0364233081,1.0984861342685548,3.859999501992806,2.699458122253418,4.200138568878174,-0.008790083854025712,0.5517220999332184,-1.0998267024016577,7478.535437317623,3595.6047980617077,24.407671213290993,24.375909596126576,7513.263984350034,3608.484507788836,0.9953777017412473,0.996430714972081,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9666180795969783,0.8,5,546,False,521,521
CS2_35,26,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,23,373,275960.0782360001,288267.1019743047,1.0976666234363535,3.8598801482458858,2.699620008468628,4.200138568878174,-0.00875522160868912,0.5517858885704203,-1.099849092073677,7471.081863738857,3592.901683638838,25.50586794777845,25.47357621956293,7506.786315217928,3605.7272683848596,0.9952437101604064,0.9964429964355661,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9658969471565049,0.8,5,546,False,520,520
CS2_35,27,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,24,373,288297.14167662954,300596.1004521104,1.096887128875224,3.8597616701918698,2.699943780899048,4.200138568878174,-0.008653537521479607,0.5519572755757799,-1.0998789436561016,7453.753858598354,3590.2457714284064,26.603219758656248,26.570463348438153,7498.460412050417,3603.266821431491,0.9940379023165585,0.9963863209003458,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9652110272233989,0.8,5,546,False,519,519
CS2_35,28,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,25,372,300626.13767274795,312858.1523451024,1.0860915626664358,3.8575424500690993,2.699620008468628,4.200138568878174,-0.005783116572313712,0.5517843527996794,-1.099729523062706,7458.613575924226,3555.374720129014,27.69924910305312,27.65655491110459,7487.757904408294,3600.7991794784693,0.9961077362735099,0.9873848951065262,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9557114175775755,0.8,5,546,False,518,518
CS2_35,29,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,26,367,312888.1680398956,325137.3654153138,1.0785622527089522,3.8610803671688734,2.699620008468628,4.200138568878174,-0.009899516080820816,0.5503089374084493,-1.0996382987799764,7711.644177734508,3530.9647130756653,28.78304771385524,28.73511716381354,7480.280657984515,3598.6283084273496,1.0309297913177942,0.9811973925750463,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9490859655989401,0.8,5,546,False,517,517
CS2_35,30,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,27,365,325167.39881662914,337371.42945777945,1.0748777462037147,3.8643678155663896,2.699296236038208,4.200138568878174,-0.008269288490067096,0.5505744041955989,-1.099631237781654,7648.7484708855145,3518.964126937521,29.86089125304247,29.809994910017256,7480.280657984515,3596.6204497682684,1.0225215898445168,0.9784085299198723,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9458437666387076,0.8,5,546,False,516,516
CS2_35,31,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,28,364,337401.45359399274,349588.871392514,1.0721584804344317,3.8638220678318986,2.699781894683838,4.200138568878174,-0.009582019500257857,0.5509147500887709,-1.099638890411894,7596.497559216432,3510.0418442236805,30.93516370280259,30.882153390451688,7480.280657984515,3594.253240850273,1.015536435936781,0.9765705444264492,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9434509358383733,0.8,5,546,False,515,515
CS2_35,32,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,29,363,349618.9040146561,361778.7222625242,1.0691398006494026,3.8623109179094803,2.699781894683838,4.200138568878174,-0.011394057018469414,0.5504912841542248,-1.099600627260693,7621.621560237438,3500.260191475292,32.00667863670272,31.95129319110109,7487.696478270458,3591.5737275336223,1.0178860190654944,0.9745756197740547,True,True,False,standard_full_cycle,True,1.1364220858837624,0.940794634255954,0.8,5,546,False,514,514
CS2_35,33,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,30,365,361808.76129324094,373954.8700326092,1.0793676618171695,3.866873717634645,2.699620008468628,4.200138568878174,-0.012922572882603598,0.550412358317573,-1.0997081113462688,7605.671867856427,3533.361024912089,33.0767579630373,33.03066085291826,7487.696478270458,3572.81024577871,1.0157558990175866,0.9889584897733569,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9497946891605654,0.8,5,546,False,513,513
CS2_35,34,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,31,366,373984.8929481608,386159.35310782207,1.0817534463242353,3.8627454785049937,2.699620008468628,4.200138568878174,-0.01024479714834228,0.5520569710627846,-1.099767300261169,7341.486751388461,3541.0510064371974,34.15648554158277,34.112414299242495,7545.835641955335,3544.3678725205514,0.9729189846873048,0.9990641868444103,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9518940715438376,0.8,5,546,False,512,512
CS2_35,35,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,32,367,386189.36957269395,398342.509480675,1.0737092774178976,3.862612771078416,2.699943780899048,4.200138568878174,-0.005414303974724281,0.5503221198209914,-1.099692458823576,7667.315617953977,3514.9673574983035,35.23833022797701,35.18612357666039,7537.516498267028,3537.206015674643,1.0172204093638524,0.9937129310315,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9448155669932313,0.8,5,546,False,511,511
CS2_35,36,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,33,362,398372.53657780366,410517.5815663553,1.0659376432701677,3.86443204181629,2.699781894683838,4.200138568878174,-0.008552693824595076,0.5502552247622556,-1.0996194252601037,7649.497446072134,3489.745098222493,36.30958559777886,36.25206121993056,7601.084713536429,3532.162868993877,1.00636918734105,0.9879909923906011,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9379768806950096,0.8,5,546,False,510,510
CS2_35,37,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,34,361,410547.60044289933,422657.1281803032,1.063503833872531,3.86534563458197,2.699620008468628,4.200138568878174,-0.009884123519189408,0.5505724984840674,-1.0996086200078328,7574.698839730174,3481.822552616136,37.37492471677352,37.31556505380309,7613.646714046932,3524.964420006593,0.9948844652530435,0.9877610488362386,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9358352385816885,0.8,5,546,False,509,509
CS2_35,38,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,35,360,422687.17357341835,434779.630564604,1.062146509486368,3.864301444424523,2.699620008468628,4.200138568878174,-0.011333823790321024,0.5507327491598847,-1.099597814755562,7548.870912794195,3477.3537838343254,38.43806126470225,38.37771156328946,7613.646714046932,3516.9657422179125,0.9914921451328668,0.9887368938775598,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9346408545556976,0.8,5,546,False,508,508
CS2_35,39,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,36,360,434809.6553216758,446887.387341877,1.0597458767265806,3.8635338279936047,2.699781894683838,4.200138568878174,-0.0115139315897573,0.5504530443752234,-1.0995885531107585,7563.760792726488,3469.5723645682315,39.499744166271235,39.43745744001604,7613.646714046932,3512.504600860992,0.9934478281966503,0.9877773152860108,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9325284063820769,0.8,5,546,False,507,507
CS2_35,40,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,37,361,446917.4077768168,458981.9861714656,1.0700184071228946,3.866739825198525,2.699458122253418,4.200138568878174,-0.014541439728494063,0.5504882074562849,-1.099698580927768,7540.216650640057,3502.797406039668,40.56061757267415,40.507475847138934,7601.084713536429,3505.1510178494864,0.991992187274538,0.9993285277017073,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9415677681860367,0.8,5,546,False,506,506
CS2_35,41,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,38,364,459012.02249845193,471109.088526428,1.0723960385292202,3.8645558855035804,2.699943780899048,4.200138568878174,-0.009989381057484035,0.5503634581073923,-1.099764393547834,7599.934155842639,3510.440219146565,41.631148744969686,41.579871885668155,7585.598199473303,3501.52879875748,1.001889891343089,1.0025450084523786,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9436599762096748,0.8,5,546,False,505,505
CS2_35,42,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,39,365,471139.10720878874,483221.5454004099,1.0671283946753434,3.8622508878577246,2.699458122253418,4.200138568878174,-0.008517686681015008,0.5502485225382059,-1.0997261303966328,7615.9061383274475,3493.2979334109627,42.703833883459446,42.6470002803435,7587.316497786406,3501.52879875748,1.0037680832939264,0.9976493509493801,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9390246880369882,0.8,5,546,False,504,504
CS2_35,43,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,40,361,483251.5911985788,495344.9995472166,1.057469037064564,3.8624034396829368,2.699943780899048,4.200138568878174,-0.009752043291031178,0.5507706121791827,-1.0996117072227674,7548.527961659444,3462.1041305912427,43.76889004370484,43.70446931740806,7587.316497786406,3498.0476697253152,0.994887713444104,0.9897246857310852,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9305248905314976,0.8,5,546,False,503,503
CS2_35,44,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,41,358,495375.02642586693,507412.40589674166,1.0564280574130365,3.866433964761276,2.699620008468628,4.200138568878174,-0.010027329116479583,0.5504826350013415,-1.0995980675878196,7533.557732376847,3458.6822917409545,44.82625898474644,44.7608973748211,7569.229816228331,3491.521515816728,0.9952872241010566,0.9905945806356883,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9296088755539128,0.8,5,546,False,502,502
CS2_35,45,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,42,358,507442.4406040494,519469.52867603226,1.0555376826751086,3.866218717404584,2.699781894683838,4.200138568878174,-0.009873457886272126,0.5507138151592679,-1.0995996245022477,7504.199694874148,3455.7448638367932,45.88284822358288,45.81643505749621,7569.229816228331,3485.783825419315,0.9914086210971215,0.9913824370394202,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9288253860837699,0.8,5,546,False,501,501
CS2_35,46,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,43,358,519499.5577030524,531519.2233018966,1.0538653044295856,3.865798619872365,2.699620008468628,4.200138568878174,-0.009813927963711633,0.5507964936229918,-1.0995824984435378,7487.824820228107,3450.322759895432,46.93851289681216,46.87030036192579,7556.315852760341,3479.5881682252307,0.9909359224962501,0.9915894045746437,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9273537689211885,0.8,5,546,False,500,500
CS2_35,47,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,44,358,531549.2780173137,543604.3801857277,1.0602560418785458,3.866085317547761,2.699781894683838,4.200138568878174,-0.014549623016208182,0.5506479461078665,-1.0996672770915887,7501.995203834171,3470.967560921836,47.9926422861599,47.93055640380434,7548.69943722682,3473.4630742012787,0.9938129430399196,0.9992815489250547,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9329773286252313,0.8,5,546,False,499,499
CS2_35,48,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,45,361,543634.441359893,555660.0834350795,1.0643488507216148,3.8659882439800906,2.699943780899048,4.200138568878174,-0.00989612890181707,0.5506090984273587,-1.0997197597454755,7520.603752312688,3484.220869615041,49.05435303477396,48.99490525452595,7544.372306149751,3470.269962745034,0.9968494988220971,1.004020121494805,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9365788151625913,0.8,5,546,False,498,498
CS2_35,49,CS2_35_8_30_10.xlsx,98f0a93a538f072b31abe3d448593285b9e1a5b87870a939d3002d0dc039e745,4,2010-08-30,46,363,555690.0996785944,567725.3283688119,1.0656069575135376,3.862613274046212,2.699781894683838,4.200138568878174,-0.011531377334683908,0.550360580808238,-1.0997536798654977,7559.62381114547,3488.207154262932,50.11919434062645,50.06051221203949,7536.887191508452,3470.269962745034,1.0030167122127867,1.0051688173284679,True,True,False,standard_full_cycle,True,1.1364220858837624,0.9376858921963367,0.8,5,546,False,497,497
