scenario_id,scenario_type,cell_id,model_family,primary_target,model_name,forecast_origin,origin_position,origin_soh,origin_below_threshold,horizon,rul_lead_horizon,cycle,horizon_index,y_true_capacity,y_pred_capacity_raw,y_pred_capacity,y_true_soh,y_pred_soh,initial_capacity,true_eol_cycle,true_rul,y_pred_capacity_q10,y_pred_capacity_q50,y_pred_capacity_q90,y_pred_soh_q10,y_pred_soh_q50,y_pred_soh_q90
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,535,19,0.9244328869213767,0.9325411915779114,0.9325411915779114,0.8134590997520715,0.820594072341919,1.1364220858837624,546,30,0.8883618116378784,0.9325411915779114,0.9531779885292053,0.7817181944847107,0.820594072341919,0.8387535214424133
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,536,20,0.9262613856406237,0.9308112859725952,0.9308112859725952,0.8150680958653643,0.8190718293190002,1.1364220858837624,546,30,0.8851837515830994,0.9308112859725952,0.9516088962554932,0.7789216637611389,0.8190718293190002,0.8373727798461914
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,537,21,0.9268205733368475,0.9297521114349365,0.9297521114349365,0.8155601557286579,0.8181397914886475,1.1364220858837624,546,30,0.8832319974899292,0.9297521114349365,0.950987696647644,0.7772042155265808,0.8181397914886475,0.8368261456489563
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,538,22,0.9152078153123178,0.9299038648605347,0.9299038648605347,0.8053414542718846,0.8182733654975891,1.1364220858837624,546,30,0.8810620307922363,0.9299038648605347,0.9523302912712097,0.7752947211265564,0.8182733654975891,0.8380075693130493
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,539,23,0.9133654766532882,0.9321184158325195,0.9321184158325195,0.8037202796379924,0.8202220797538757,1.1364220858837624,546,30,0.8797885179519653,0.9321184158325195,0.956518292427063,0.7741740942001343,0.8202220797538757,0.8416928648948669
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,540,24,0.9130792400215082,0.927362322807312,0.927362322807312,0.8034684043573767,0.8160368800163269,1.1364220858837624,546,30,0.8729450702667236,0.927362322807312,0.953402578830719,0.7681521773338318,0.8160368800163269,0.8389511704444885
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,541,25,0.9111961033235048,0.9247380495071411,0.9247380495071411,0.8018113292957467,0.8137276768684387,1.1364220858837624,546,30,0.8688133358955383,0.9247380495071411,0.9514510631561279,0.7645164728164673,0.8137276768684387,0.8372339010238647
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,542,26,0.9117602857831919,0.9224393963813782,0.9224393963813782,0.8023077843248202,0.8117049336433411,1.1364220858837624,546,30,0.8667585849761963,0.9224393963813782,0.9479343891143799,0.7627083659172058,0.8117049336433411,0.8341394066810608
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,543,27,0.918676181827017,0.9260854125022888,0.9260854125022888,0.8083934598231513,0.814913272857666,1.1364220858837624,546,30,0.8702611327171326,0.9260854125022888,0.951349139213562,0.7657904624938965,0.814913272857666,0.8371441960334778
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,544,28,0.9193216861925535,0.9259642958641052,0.9259642958641052,0.808961474448663,0.8148066997528076,1.1364220858837624,546,30,0.8706909418106079,0.9259642958641052,0.9513283967971802,0.7661686539649963,0.8148066997528076,0.8371259570121765
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,545,29,0.9154693608419677,0.9263203740119934,0.9263203740119934,0.8055716025001696,0.8151200413703918,1.1364220858837624,546,30,0.8718072772026062,0.9263203740119934,0.9526585936546326,0.7671509981155396,0.8151200413703918,0.8382964730262756
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,546,30,0.9082054109790256,0.9255094528198242,0.9255094528198242,0.7991796553942726,0.8144064545631409,1.1364220858837624,546,30,0.8725034594535828,0.9255094528198242,0.9522647261619568,0.767763614654541,0.8144064545631409,0.8379498720169067
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,547,31,0.9051652213843582,0.9262002110481262,0.9262002110481262,0.7965044261529267,0.8150143027305603,1.1364220858837624,546,30,0.874285876750946,0.9262002110481262,0.9536013007164001,0.7693320512771606,0.8150143027305603,0.8391259908676147
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,548,32,0.9080098804336743,0.9257405996322632,0.9257405996322632,0.7990075973642675,0.8146098852157593,1.1364220858837624,546,30,0.8752251267433167,0.9257405996322632,0.9531713128089905,0.7701585292816162,0.8146098852157593,0.8387476205825806
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,549,33,0.904316571072652,0.9269409775733948,0.9269409775733948,0.7957576522893703,0.815666139125824,1.1364220858837624,546,30,0.8767883777618408,0.9269409775733948,0.9537505507469177,0.7715341448783875,0.815666139125824,0.8392573595046997
eol_o516_lead30_h34,eol_crossing,CS2_35,foundation_model,capacity_ah,ChronosBolt_Base,516,511,0.7123089441503537,True,34,30.0,550,34,0.9017156348157407,0.9284595251083374,0.9284595251083374,0.7934689461042133,0.8170024156570435,1.1364220858837624,546,30,0.8784566521644592,0.9284595251083374,0.9553425908088684,0.7730021476745605,0.8170024156570435,0.8406582474708557
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,517,1,0.9377656642369345,0.9119484169546134,0.9119484169546134,0.8251913403351903,0.8024733312406698,1.1364220858837624,546,30,,0.9119484169546134,,,0.8024733312406698,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,518,2,0.9378904750347417,0.9102574830040585,0.9102574830040585,0.8253011681882014,0.8009853858975099,1.1364220858837624,546,30,,0.9102574830040585,,,0.8009853858975099,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,519,3,0.8091009327907841,0.9085665490535036,0.9085665490535036,0.7119722001544609,0.7994974405543499,1.1364220858837624,546,30,,0.9085665490535036,,,0.7994974405543499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,520,4,0.937034901977583,0.9068756151029487,0.9068756151029487,0.8245483026219771,0.7980094952111899,1.1364220858837624,546,30,,0.9068756151029487,,,0.7980094952111899,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,521,5,0.9368321853779946,0.9051846811523938,0.9051846811523938,0.8243699211894914,0.7965215498680299,1.1364220858837624,546,30,,0.9051846811523938,,,0.7965215498680299,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,522,6,0.9364191769267549,0.903493747201839,0.903493747201839,0.8240064924455679,0.7950336045248699,1.1364220858837624,546,30,,0.903493747201839,,,0.7950336045248699,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,523,7,0.935042208966884,0.9018028132512841,0.9018028132512841,0.8227948229638012,0.79354565918171,1.1364220858837624,546,30,,0.9018028132512841,,,0.79354565918171,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,524,8,0.9345710358597188,0.9001118793007292,0.9001118793007292,0.8223802119552526,0.7920577138385501,1.1364220858837624,546,30,,0.9001118793007292,,,0.7920577138385501,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,525,9,0.932002046154026,0.8984209453501744,0.8984209453501744,0.8201196172892357,0.7905697684953901,1.1364220858837624,546,30,,0.8984209453501744,,,0.7905697684953901,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,526,10,0.9291163192232569,0.8967300113996195,0.8967300113996195,0.8175803082009887,0.7890818231522302,1.1364220858837624,546,30,,0.8967300113996195,,,0.7890818231522302,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,527,11,0.9312746949888249,0.8950390774490646,0.8950390774490646,0.8194795811844854,0.7875938778090702,1.1364220858837624,546,30,,0.8950390774490646,,,0.7875938778090702,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,528,12,0.9352998331901032,0.8933481434985098,0.8933481434985098,0.8230215206199093,0.7861059324659103,1.1364220858837624,546,30,,0.8933481434985098,,,0.7861059324659103,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,529,13,0.9353480978179562,0.8916572095479549,0.8916572095479549,0.8230639913079155,0.7846179871227503,1.1364220858837624,546,30,,0.8916572095479549,,,0.7846179871227503,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,530,14,0.9249468582290783,0.8899662755974,0.8899662755974,0.8139113712400037,0.7831300417795903,1.1364220858837624,546,30,,0.8899662755974,,,0.7831300417795903,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,531,15,0.9223838159929514,0.8882753416468452,0.8882753416468452,0.8116560100780164,0.7816420964364305,1.1364220858837624,546,30,,0.8882753416468452,,,0.7816420964364305,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,532,16,0.9220335876084542,0.8865844076962903,0.8865844076962903,0.8113478249513388,0.7801541510932705,1.1364220858837624,546,30,,0.8865844076962903,,,0.7801541510932705,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,533,17,0.920049387488886,0.8848934737457355,0.8848934737457355,0.8096018186529614,0.7786662057501105,1.1364220858837624,546,30,,0.8848934737457355,,,0.7786662057501105,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,534,18,0.9184037313390245,0.8832025397951806,0.8832025397951806,0.8081537157250941,0.7771782604069506,1.1364220858837624,546,30,,0.8832025397951806,,,0.7771782604069506,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,535,19,0.9244328869213767,0.8815116058446257,0.8815116058446257,0.8134590997520715,0.7756903150637906,1.1364220858837624,546,30,,0.8815116058446257,,,0.7756903150637906,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,536,20,0.9262613856406237,0.8798206718940708,0.8798206718940708,0.8150680958653643,0.7742023697206305,1.1364220858837624,546,30,,0.8798206718940708,,,0.7742023697206305,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,537,21,0.9268205733368475,0.8781297379435159,0.8781297379435159,0.8155601557286579,0.7727144243774706,1.1364220858837624,546,30,,0.8781297379435159,,,0.7727144243774706,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,538,22,0.9152078153123178,0.876438803992961,0.876438803992961,0.8053414542718846,0.7712264790343106,1.1364220858837624,546,30,,0.876438803992961,,,0.7712264790343106,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,539,23,0.9133654766532882,0.8747478700424062,0.8747478700424062,0.8037202796379924,0.7697385336911508,1.1364220858837624,546,30,,0.8747478700424062,,,0.7697385336911508,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,540,24,0.9130792400215082,0.8730569360918513,0.8730569360918513,0.8034684043573767,0.7682505883479908,1.1364220858837624,546,30,,0.8730569360918513,,,0.7682505883479908,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,541,25,0.9111961033235048,0.8713660021412964,0.8713660021412964,0.8018113292957467,0.7667626430048308,1.1364220858837624,546,30,,0.8713660021412964,,,0.7667626430048308,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,542,26,0.9117602857831919,0.8696750681907416,0.8696750681907416,0.8023077843248202,0.7652746976616709,1.1364220858837624,546,30,,0.8696750681907416,,,0.7652746976616709,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,543,27,0.918676181827017,0.8679841342401867,0.8679841342401867,0.8083934598231513,0.7637867523185109,1.1364220858837624,546,30,,0.8679841342401867,,,0.7637867523185109,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,544,28,0.9193216861925535,0.8662932002896319,0.8662932002896319,0.808961474448663,0.7622988069753509,1.1364220858837624,546,30,,0.8662932002896319,,,0.7622988069753509,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,545,29,0.9154693608419677,0.864602266339077,0.864602266339077,0.8055716025001696,0.760810861632191,1.1364220858837624,546,30,,0.864602266339077,,,0.760810861632191,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,546,30,0.9082054109790256,0.8629113323885221,0.8629113323885221,0.7991796553942726,0.759322916289031,1.1364220858837624,546,30,,0.8629113323885221,,,0.759322916289031,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,547,31,0.9051652213843582,0.8612203984379673,0.8612203984379673,0.7965044261529267,0.757834970945871,1.1364220858837624,546,30,,0.8612203984379673,,,0.757834970945871,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,548,32,0.9080098804336743,0.8595294644874124,0.8595294644874124,0.7990075973642675,0.7563470256027112,1.1364220858837624,546,30,,0.8595294644874124,,,0.7563470256027112,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,549,33,0.904316571072652,0.8578385305368574,0.8578385305368574,0.7957576522893703,0.7548590802595511,1.1364220858837624,546,30,,0.8578385305368574,,,0.7548590802595511,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,LinearTrend,516,511,0.7123089441503537,True,34,30.0,550,34,0.9017156348157407,0.8561475965863026,0.8561475965863026,0.7934689461042133,0.7533711349163912,1.1364220858837624,546,30,,0.8561475965863026,,,0.7533711349163912,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,517,1,0.9377656642369345,0.9297032234354401,0.9297032234354401,0.8251913403351903,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,518,2,0.9378904750347417,0.9297032234354401,0.9297032234354401,0.8253011681882014,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,519,3,0.8091009327907841,0.9297032234354401,0.9297032234354401,0.7119722001544609,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,520,4,0.937034901977583,0.9297032234354401,0.9297032234354401,0.8245483026219771,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,521,5,0.9368321853779946,0.9297032234354401,0.9297032234354401,0.8243699211894914,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,522,6,0.9364191769267549,0.9297032234354401,0.9297032234354401,0.8240064924455679,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,523,7,0.935042208966884,0.9297032234354401,0.9297032234354401,0.8227948229638012,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,524,8,0.9345710358597188,0.9297032234354401,0.9297032234354401,0.8223802119552526,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,525,9,0.932002046154026,0.9297032234354401,0.9297032234354401,0.8201196172892357,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,526,10,0.9291163192232569,0.9297032234354401,0.9297032234354401,0.8175803082009887,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,527,11,0.9312746949888249,0.9297032234354401,0.9297032234354401,0.8194795811844854,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,528,12,0.9352998331901032,0.9297032234354401,0.9297032234354401,0.8230215206199093,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,529,13,0.9353480978179562,0.9297032234354401,0.9297032234354401,0.8230639913079155,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
eol_o516_lead30_h34,eol_crossing,CS2_35,baseline,capacity_ah,MovingAverage,516,511,0.7123089441503537,True,34,30.0,530,14,0.9249468582290783,0.9297032234354401,0.9297032234354401,0.8139113712400037,0.8180967573438499,1.1364220858837624,546,30,,0.9297032234354401,,,0.8180967573438499,
